text,label,source,type
"CJID, EU launch initiative to fight disinformation, strengthen democratic resilience in north-west Nigeria",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: Jury begins deliberation in Diezani Alison-Madueke’s bribery trial !!!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
SHOCKING!!! Court strikes out deceased deputy governor’s suit DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: ARMY EXPANDS NATIONWIDE FORMATIONS, HONOURS FALLEN, WOUNDED SOLDIERS DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
﻿UCTH CMD says relocation of medical professionals gradually reducing,0,Premium Times,Verified_Real
BREAKING NEWS: RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Nigeria police busts trafficking syndicate, rescues 30 Malians, arrests 13 suspects !!!",1,Synthetic_Augmentation,Synthetic_Fake
"Ex-humanitarian minister fails to appear for arraignment on fraud charges, despite arrest warrant",0,Premium Times,Verified_Real
"NDC as the new frontier of opposition, By Majeed Dahiru",0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
BREAKING NEWS: WHY I SUPPORTED LAGOS SPEAKER OBASA’S REMOVAL — DESMOND ELLIOTT DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"EU, UNODC, ECOWAS back Nigeria’s 2026-2030 drug control plan",0,Premium Times,Verified_Real
"CONFIRMED!!! Okowa defeats Ned Nwoko, wins APC Delta North senatorial ticket !!!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: ADD NEW PLAYLIST READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
"BREAKING NEWS: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CHELLE PICKS OSIMHEN, LOOKMAN FOR PORTUGAL, POLAND FRIENDLIES, NAMES SEVEN NPFL STARS FOR UNITY CUP SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: OUR DIGITAL NETWORK READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
EFCC apologises to doctors over Uyo hospital incident,0,Premium Times,Verified_Real
Kukah recounts Gowon’s post-exile life after ouster from power,0,Premium Times,Verified_Real
"SHOCKING!!! SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA !!!",1,Synthetic_Augmentation,Synthetic_Fake
Wizkid sets record as first African artiste to reach 11 billion Spotify streams,0,Premium Times,Verified_Real
"SHOCKING!!! South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"APC Primaries: Senate spokesperson, other serving Ekiti senators win return tickets",0,Premium Times,Verified_Real
BREAKING NEWS: DOWNLOAD: SSS OPERATIVES’ N100 MILLION DEFAMATION JUDGEMENT AGAINST SERAP DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
CONFIRMED!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Resource Curse? The only school in this Akwa Ibom oil community lies in ruins,0,Premium Times,Verified_Real
Can NDC zoning presidency to South affect Tinubu’s re-election bid?,0,Premium Times,Verified_Real
Our Digital Network,0,Premium Times,Verified_Real
Plateau APC primaries sweep out six federal lawmakers,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"NRS, JRB to implement Tax ID system",0,Premium Times,Verified_Real
URGENT SHARE NOW: APC PRIMARIES: ADEBULE EMERGES LAGOS WEST CANDIDATE UNOPPOSED !!!,1,Synthetic_Augmentation,Synthetic_Fake
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
YOU WON'T BELIEVE: MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! WREXHAM GOALKEEPER ARTHUR OKONKWO SPEAKS ON FIRST SUPER EAGLES’ CALL-UP FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"Facing EFCC trial, ex-Gov Yahaya Bello wins APC senatorial primary",0,Premium Times,Verified_Real
BREAKING NEWS: ARSENAL CROWNED PREMIER LEAGUE CHAMPIONS AFTER MAN CITY STUMBLE AT BOURNEMOUTH FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Kukah recounts Gowon’s post-exile life after ouster from power READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
YOU WON'T BELIEVE: JURY BEGINS DELIBERATION IN DIEZANI ALISON-MADUEKE’S BRIBERY TRIAL !!!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: 2027: Orji Kalu, Atuma win APC senatorial tickets in Abia READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Projects & Partnerships READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"BREAKING NEWS: APC returns incumbents, picks new faces in Osun primaries !!!",1,Synthetic_Augmentation,Synthetic_Fake
"JUST IN: Pantami withdraws from Gombe APC governorship primaries, gives reasons",0,Premium Times,Verified_Real
URGENT SHARE NOW: CBN retains interest rate at 26.5% READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
"CONFIRMED!!! NDC AS THE NEW FRONTIER OF OPPOSITION, BY MAJEED DAHIRU SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"NDC as the new frontier of opposition, By Majeed Dahiru",0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: CHELLE PICKS OSIMHEN, LOOKMAN FOR PORTUGAL, POLAND FRIENDLIES, NAMES SEVEN NPFL STARS FOR UNITY CUP DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
Projects & Partnerships,0,Premium Times,Verified_Real
BREAKING NEWS: Projects & Partnerships FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister,0,Premium Times,Verified_Real
"Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan",0,Premium Times,Verified_Real
Abia inaugurates biogas pilot project to drive renewable energy – Official,0,Premium Times,Verified_Real
"BREAKING NEWS: 2027: Dafinone defeats Omo-Agege, wins APC senatorial ticket in Delta READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: 2027: APC appeal committee receives 5 petitions on Delta NASS primaries DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
AbdulRazaq endorses governorship aspirant amid Kwara APC tensions,0,Premium Times,Verified_Real
