text,label,source,type
YOU WON'T BELIEVE: KUKAH RECOUNTS GOWON’S POST-EXILE LIFE AFTER OUSTER FROM POWER READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: PROJECTS & PARTNERSHIPS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! 2027: BARAU, SHEKARAU, KAWU EMERGE AS KANO APC SENATORIAL CANDIDATES UNOPPOSED DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Nigeria intensifies surveillance as Ebola outbreak spreads in Central Africa – NCDC !!!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Our Digital Network FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: SOWORE REFUSES TO ENTER DEFENCE IN CYBER-BULLYING TRIAL, WRITES CHIEF JUDGE FOR CASE TRANSFER SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan !!!",1,Synthetic_Augmentation,Synthetic_Fake
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
"SHOCKING!!! INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! ENUGU, CHINESE FIRM LAUNCH DIGITAL TRAINING FOR STUDENTS READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"Gowon Memoir: Jonathan, Sultan, rally Nigerians to preserve history",0,Premium Times,Verified_Real
SHOCKING!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Falana petitions African Commission over xenophobia attacks in South Africa SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"Kano teacher remanded, school shut over alleged sexual abuse of pupils",0,Premium Times,Verified_Real
UniAbuja student wins Amnesty International’s 2026 inter-varsity debate,0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: 2027: Orji Kalu, Atuma win APC senatorial tickets in Abia FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: COURT STRIKES OUT DECEASED DEPUTY GOVERNOR’S SUIT FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Eid and the epidemic of empty pockets, By Reuben Abati !!!",1,Synthetic_Augmentation,Synthetic_Fake
"After 15 years in the Senate, Goje loses APC primary",0,Premium Times,Verified_Real
SHOCKING!!! APC PRIMARIES SWEEP OUT OVER 50 REPS AHEAD OF 2027 ELECTIONS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: EPL: ARSENAL MOVE FIVE POINTS CLEAR AFTER SLIM WIN OVER BURNLEY DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! 2027: APC APPEAL COMMITTEE RECEIVES 5 PETITIONS ON DELTA NASS PRIMARIES DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: OUR DIGITAL NETWORK FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo !!!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Add New Playlist READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: LAWYERS CRITICAL TO ENDING CORRUPTION IN NIGERIA – NBA COMMITTEE !!!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Resource Curse? The only school in this Akwa Ibom oil community lies in ruins SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! NDC as the new frontier of opposition, By Majeed Dahiru FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: Candidate selection or civilian coup?, By Dakuku Peterside FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Can NDC zoning presidency to South affect Tinubu’s re-election bid?,0,Premium Times,Verified_Real
"CONFIRMED!!! 11 years ago, Desmond Elliot swapped costumes for gavel, now he faces tough survival battle !!!",1,Synthetic_Augmentation,Synthetic_Fake
Doctors suspend strike in Akwa Ibom after EFCC chair’s apology,0,Premium Times,Verified_Real
SHOCKING!!! SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! Eid and the epidemic of empty pockets, By Reuben Abati SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! APC RETURNS INCUMBENTS, PICKS NEW FACES IN OSUN PRIMARIES DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"NDC as the new frontier of opposition, By Majeed Dahiru",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: OIL-WELL DISPUTE: INSIDE THE REPORT THAT RESTORES CROSS RIVER’S HOPE DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: DRC-UGANDA EBOLA EMERGENCY FOLLOWED IHR PROCEDURES — WHO FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! ADC SCREENS OVER 70 GOVERNORSHIP ASPIRANTS AHEAD OF PRIMARIES SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: 2027: Dafinone defeats Omo-Agege, wins APC senatorial ticket in Delta DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"Gowon’s Autobiography: T.Y. Danjuma donates N3bn, Dangote N500m",0,Premium Times,Verified_Real
CONFIRMED!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds !!!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN !!!",1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
"2027: ‘I’m 63, you can’t call me boy, be careful!’ Kano governor warns Kwankwaso",0,Premium Times,Verified_Real
"BREAKING NEWS: Candidate selection or civilian coup?, By Dakuku Peterside DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
APC Primaries: Abiru secures Lagos East ticket unopposed for third term,0,Premium Times,Verified_Real
Kukah recounts Gowon’s post-exile life after ouster from power,0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
URGENT SHARE NOW: EFCC HANDS OVER RECOVERED N837MILLION TO KATSINA GOVERNMENT FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! PenCom, NLC move against pension non-remittance by employers SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: AFTER 15 YEARS IN THE SENATE, GOJE LOSES APC PRIMARY !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: WHO DECLARES EBOLA OUTBREAK IN DRC, UGANDA GLOBAL HEALTH EMERGENCY DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: 2027: DESPITE FORGERY SCANDAL, WIKE’S PDP FACTION CLEARS EX-MINISTER UCHE NNAJI !!!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! EID AND THE EPIDEMIC OF EMPTY POCKETS, BY REUBEN ABATI !!!",1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: DOWNLOAD: SSS OPERATIVES’ N100 MILLION DEFAMATION JUDGEMENT AGAINST SERAP !!!,1,Synthetic_Augmentation,Synthetic_Fake
Falana petitions African Commission over xenophobia attacks in South Africa,0,Premium Times,Verified_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
SHOCKING!!! Oil-well Dispute: Inside the report that restores Cross River’s hope READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! ABDULRAZAQ ENDORSES GOVERNORSHIP ASPIRANT AMID KWARA APC TENSIONS FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: NIGERIAN ATHLETE SHOT DEAD DAYS BEFORE MBA GRADUATION IN UNITED STATES !!!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: EID AND THE EPIDEMIC OF EMPTY POCKETS, BY REUBEN ABATI FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Projects & Partnerships,0,Premium Times,Verified_Real
"AFCON 2027 Qualifiers: Nigeria to battle Madagascar, Guinea-Bissau for ticket",0,Premium Times,Verified_Real
"URGENT SHARE NOW: KANO TEACHER REMANDED, SCHOOL SHUT OVER ALLEGED SEXUAL ABUSE OF PUPILS SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: APC PRIMARIES: SENATE SPOKESPERSON, OTHER SERVING EKITI SENATORS WIN RETURN TICKETS READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: DOWNLOAD: SSS operatives’ N100 million defamation judgement against SERAP READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CHELLE PICKS OSIMHEN, LOOKMAN FOR PORTUGAL, POLAND FRIENDLIES, NAMES SEVEN NPFL STARS FOR UNITY CUP !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Aspirants reject result of APC primary in Ekiti, demand cancellation SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,Premium Times,Verified_Real
"CONFIRMED!!! CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! APC PRIMARIES: ADEBULE EMERGES LAGOS WEST CANDIDATE UNOPPOSED READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Can NDC zoning presidency to South affect Tinubu’s re-election bid? READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! Lawyers critical to ending corruption in Nigeria – NBA committee FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! CROSS RIVER SENATOR REJECTS APC PRIMARY ELECTION RESULTS FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
2027: APC appeal committee receives 5 petitions on Delta NASS primaries,0,Premium Times,Verified_Real
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
"URGENT SHARE NOW: NDC as the new frontier of opposition, By Majeed Dahiru DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! APC PRIMARIES SWEEP OUT OVER 50 REPS AHEAD OF 2027 ELECTIONS !!!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister !!!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: PROJECTS & PARTNERSHIPS FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: 2027: BARAU, SHEKARAU, KAWU EMERGE AS KANO APC SENATORIAL CANDIDATES UNOPPOSED DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin",0,Premium Times,Verified_Real
BREAKING NEWS: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Candidate selection or civilian coup?, By Dakuku Peterside DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Modern Slavery: Inside Nigerian communities where children are sold into marriage (II) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: RETRIEVE YOUR PASSWORD SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
"BREAKING NEWS: Candidate selection or civilian coup?, By Dakuku Peterside FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: APC returns incumbents, picks new faces in Osun primaries !!!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! LECTURERS AT UNIVERSITY OF CROSS RIVER BEGIN INDEFINITE STRIKE FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: HOW CLOSE ASSOCIATES BETRAYED, OVERTHREW ME — GOWON READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
Add New Playlist,0,Premium Times,Verified_Real
"CONFIRMED!!! NDC as the new frontier of opposition, By Majeed Dahiru FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"PenCom, NLC move against pension non-remittance by employers",0,Premium Times,Verified_Real
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
"BREAKING NEWS: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Modern Slavery: Inside Nigerian communities where children are sold into marriage (II) !!!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: PROJECTS & PARTNERSHIPS SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
‎Ondo doctors threaten action over alleged decline in welfare and manpower.,0,Premium Times,Verified_Real
YOU WON'T BELIEVE: DOWNLOAD: SSS OPERATIVES’ N100 MILLION DEFAMATION JUDGEMENT AGAINST SERAP DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! 2027: Dafinone defeats Omo-Agege, wins APC senatorial ticket in Delta !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: DHQ gives update on Nigeria-US operations against Islamic State, says 175 terrorists killed !!!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Oil-well Dispute: Inside the report that restores Cross River’s hope DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: OAU INDUCTS 157 MEDICAL, DENTAL GRADUATES SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan !!!",1,Synthetic_Augmentation,Synthetic_Fake
Retrieve your password,0,Premium Times,Verified_Real
Projects & Partnerships,0,Premium Times,Verified_Real
CONFIRMED!!! Our Digital Network FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! 2027: BARAU, SHEKARAU, KAWU EMERGE AS KANO APC SENATORIAL CANDIDATES UNOPPOSED DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
BREAKING NEWS: Why I supported Lagos Speaker Obasa’s removal — Desmond Elliott SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Candidate selection or civilian coup?, By Dakuku Peterside SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Candidate selection or civilian coup?, By Dakuku Peterside DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! FG to scale up caregiver training, certification to boost care economy !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: HOW CLOSE ASSOCIATES BETRAYED, OVERTHREW ME — GOWON FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: How some people claimed I planned to kill Tinubu to take over power – VP Shettima READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Add New Playlist SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: PROJECTS & PARTNERSHIPS !!!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: FAMILY PROTEST OVER EL-RUFAI’S DETENTION BY SSS, HEALTHCARE ACCESS, ICPC SPEAKS !!!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! APC RETURNS INCUMBENTS, PICKS NEW FACES IN OSUN PRIMARIES READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO !!!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"Dangote refinery cuts aviation fuel price to N1,650",0,Premium Times,Verified_Real
YOU WON'T BELIEVE: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds !!!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: FG to scale up caregiver training, certification to boost care economy FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: NDC AS THE NEW FRONTIER OF OPPOSITION, BY MAJEED DAHIRU SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: NIGERIA INTENSIFIES SURVEILLANCE AS EBOLA OUTBREAK SPREADS IN CENTRAL AFRICA – NCDC FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: NDC as the new frontier of opposition, By Majeed Dahiru !!!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Kukah recounts Gowon’s post-exile life after ouster from power DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: APC RETURNS INCUMBENTS, PICKS NEW FACES IN OSUN PRIMARIES READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! Nigeria intensifies surveillance as Ebola outbreak spreads in Central Africa – NCDC READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) !!!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! Candidate selection or civilian coup?, By Dakuku Peterside !!!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE !!!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds !!!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! LATE ARRIVAL OF OFFICIALS STALLS APC’S STATE ASSEMBLY PRIMARIES IN LAGOS !!!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! SPECIAL REPORT: NIGERIA’S MARITIME UNIVERSITY UPGRADE STALLS AS BILLIONS FLOW INTO REPEALED ACADEMY DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! INVESTIGATION: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE FORCED INTO MARRIAGE (1) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN !!!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! OLOYEDE MADE JAMB MODEL FOR NIGERIA’S PUBLIC INSTITUTIONS – CLERIC SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,Premium Times,Verified_Real
URGENT SHARE NOW: FISCAL BREACH UNCOVERED: HOW IMO UNDER UZODINMA SPENT N101.5 BILLION IN UNAPPROVED FUNDS SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"Facing EFCC trial, ex-Gov Yahaya Bello wins APC senatorial primary",0,Premium Times,Verified_Real
"SHOCKING!!! Kano teacher remanded, school shut over alleged sexual abuse of pupils READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
